fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
1_152_12,1,152,12,97.9,False,False,no_effect
1_27_8,1,27,8,97.9,False,False,no_effect
1_1_25,1,1,25,97.8,False,False,sdc_minor
1_158_24,1,158,24,97.9,False,False,no_effect
1_112_21,1,112,21,97.9,False,False,no_effect
1_166_8,1,166,8,97.9,False,False,no_effect
1_82_12,1,82,12,97.9,False,False,no_effect
1_80_11,1,80,11,97.9,False,False,no_effect
1_81_18,1,81,18,97.9,False,False,no_effect
1_147_15,1,147,15,97.9,False,False,no_effect
1_96_17,1,96,17,97.9,False,False,no_effect
1_93_7,1,93,7,97.9,False,False,no_effect
0_151_11,0,151,11,97.9,False,False,no_effect
0_186_29,0,186,29,98.0,False,False,no_effect
0_112_18,0,112,18,97.9,False,False,no_effect
0_104_31,0,104,31,97.9,False,False,no_effect
0_162_19,0,162,19,97.9,False,False,no_effect
0_64_9,0,64,9,97.9,False,False,no_effect
1_96_4,1,96,4,97.9,False,False,no_effect
1_153_30,1,153,30,11.9,False,False,catastrophic_low_acc
1_136_26,1,136,26,97.9,False,False,no_effect
0_92_5,0,92,5,97.9,False,False,no_effect
0_63_22,0,63,22,97.9,False,False,no_effect
0_165_2,0,165,2,97.9,False,False,no_effect
1_84_27,1,84,27,97.9,False,False,no_effect
0_2_6,0,2,6,97.9,False,False,no_effect
1_56_14,1,56,14,97.9,False,False,no_effect
1_95_25,1,95,25,97.8,False,False,sdc_minor
1_173_9,1,173,9,97.9,False,False,no_effect
1_6_30,1,6,30,11.9,False,False,catastrophic_low_acc
0_75_26,0,75,26,97.9,False,False,no_effect
0_29_9,0,29,9,97.9,False,False,no_effect
1_79_21,1,79,21,97.9,False,False,no_effect
1_52_30,1,52,30,11.9,False,False,catastrophic_low_acc
1_121_6,1,121,6,97.9,False,False,no_effect
1_184_28,1,184,28,97.9,False,False,no_effect
1_17_19,1,17,19,97.9,False,False,no_effect
0_181_7,0,181,7,97.9,False,False,no_effect
0_87_6,0,87,6,97.9,False,False,no_effect
0_189_15,0,189,15,97.9,False,False,no_effect
0_141_10,0,141,10,97.9,False,False,no_effect
1_143_27,1,143,27,97.9,False,False,no_effect
1_59_25,1,59,25,98.1,False,False,no_effect
1_7_12,1,7,12,97.9,False,False,no_effect
1_151_27,1,151,27,97.9,False,False,no_effect
1_1_13,1,1,13,97.9,False,False,no_effect
0_71_4,0,71,4,97.9,False,False,no_effect
0_137_11,0,137,11,97.9,False,False,no_effect
1_83_12,1,83,12,97.9,False,False,no_effect
1_29_16,1,29,16,97.9,False,False,no_effect
1_135_20,1,135,20,97.9,False,False,no_effect
1_156_25,1,156,25,98.0,False,False,no_effect
0_89_22,0,89,22,97.9,False,False,no_effect
1_158_11,1,158,11,97.9,False,False,no_effect
1_157_5,1,157,5,97.9,False,False,no_effect
0_80_7,0,80,7,97.9,False,False,no_effect
0_78_7,0,78,7,97.9,False,False,no_effect
0_95_9,0,95,9,97.9,False,False,no_effect
1_107_8,1,107,8,97.9,False,False,no_effect
1_108_11,1,108,11,97.9,False,False,no_effect
1_162_11,1,162,11,97.9,False,False,no_effect
0_125_18,0,125,18,97.9,False,False,no_effect
0_47_20,0,47,20,97.9,False,False,no_effect
1_158_3,1,158,3,97.9,False,False,no_effect
1_2_31,1,2,31,97.9,False,False,no_effect
0_49_24,0,49,24,98.0,False,False,no_effect
1_104_31,1,104,31,97.9,False,False,no_effect
1_181_28,1,181,28,97.9,False,False,no_effect
1_42_5,1,42,5,97.9,False,False,no_effect
0_56_18,0,56,18,97.9,False,False,no_effect
0_70_14,0,70,14,97.9,False,False,no_effect
