fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
0_49_14,0,49,14,97.9,False,False,no_effect
0_104_0,0,104,0,97.9,False,False,no_effect
1_105_14,1,105,14,97.9,False,False,no_effect
0_52_4,0,52,4,97.9,False,False,no_effect
0_112_31,0,112,31,97.9,False,False,no_effect
1_117_15,1,117,15,97.9,False,False,no_effect
1_103_2,1,103,2,97.9,False,False,no_effect
1_184_20,1,184,20,97.9,False,False,no_effect
1_156_2,1,156,2,97.9,False,False,no_effect
0_115_29,0,115,29,98.0,False,False,no_effect
0_62_25,0,62,25,97.9,False,False,no_effect
0_142_24,0,142,24,97.9,False,False,no_effect
0_48_18,0,48,18,97.9,False,False,no_effect
1_101_19,1,101,19,97.9,False,False,no_effect
1_118_10,1,118,10,97.9,False,False,no_effect
1_75_3,1,75,3,97.9,False,False,no_effect
0_118_28,0,118,28,97.9,False,False,no_effect
0_184_7,0,184,7,97.9,False,False,no_effect
0_149_8,0,149,8,97.9,False,False,no_effect
1_105_20,1,105,20,97.9,False,False,no_effect
1_6_11,1,6,11,97.9,False,False,no_effect
1_151_12,1,151,12,97.9,False,False,no_effect
1_23_16,1,23,16,97.9,False,False,no_effect
1_177_10,1,177,10,97.9,False,False,no_effect
0_23_7,0,23,7,97.9,False,False,no_effect
1_162_23,1,162,23,97.9,False,False,no_effect
0_134_24,0,134,24,97.9,False,False,no_effect
